business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate,cluster_id,cluster_label
KFC Palestine,Cafes/Restaurants,59900.0,2025-11-22,0.0,Saturday,11,reel,جديد من كنتاكي: ساندويش أرابيتا الطعم الأسطوري العالمي، بنكهة فلسطينية ps ساندويش بخبزة البيتا الخاصة مع دجاج كنتاكي المقرمش، بطاطا، كولسلو، وخيارات من صوص حار وبارد، فريش... مقرمش... وبشهي ع الآخر,221,0,1,863.0,10.0,2200000.0,Arabic,False,True,0.0,False,False,True,True,0.0,,873.0,0.0145742904841402,0.0144073455759599,0.0001669449081803,36.72787979966611,0.0003968181818181,2025-11-17/2025-11-23,0,1,night,long,none,few,high,medium,1,1,1,8,experimental formats
KFC Palestine,Cafes/Restaurants,59900.0,2023-09-14,0.0,Thursday,9,reel,🥰🥰 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,203,22,2,1449.0,9.0,451000.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,1458.0,0.0243405676126878,0.0241903171953255,0.0001502504173622,7.529215358931553,0.0032328159645232,2023-09-11/2023-09-17,0,1,night,long,many,few,high,medium,1,1,1,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-08-30,0.0,Wednesday,8,reel,الصاحب الصح: اللي ما بحكي لا لدجاج كنتاكي 😆,49,0,1,118.0,7.0,127000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,125.0,0.0020868113522537,0.0019699499165275,0.0001168614357262,2.1202003338898163,0.0009842519685039,2023-08-28/2023-09-03,0,1,night,short,none,few,medium,medium,0,1,1,1,community updates
KFC Palestine,Cafes/Restaurants,59900.0,2023-08-27,0.0,Sunday,8,reel,كولسلو برجر: دجاج كنتاكي بالخلطة الأصلية مع سلطة الكولسلو المميزة في ساندويش واحد لذة وقرمشة مضاعفة 😍❤️😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,315,22,4,930.0,8.0,308000.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,938.0,0.0156594323873121,0.0155258764607679,0.0001335559265442,5.141903171953255,0.0030454545454545,2023-08-21/2023-08-27,0,1,night,long,many,many,high,medium,1,1,1,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-08-16,0.0,Wednesday,8,reel,محبي الطعام أين أنتم؟ 😍 شارك الفيديو مع صاحبك ليعرفك على kfcpalestine خليه يجرب.,86,3,2,2347.0,7.0,108000.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,0.0,,2354.0,0.0392988313856427,0.0391819699499165,0.0001168614357262,1.8030050083472453,0.0217962962962962,2023-08-14/2023-08-20,0,1,night,medium,few,few,high,medium,1,1,1,1,community updates
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-30,0.0,Sunday,4,reel,الطعم.. والللو في كل مرة 😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,227,22,1,510.0,5.0,26900.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,515.0,0.0085976627712854,0.0085141903171953,8.347245409015025e-05,0.4490818030050083,0.0191449814126394,2023-04-24/2023-04-30,0,1,night,long,many,few,high,medium,1,1,1,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-23,0.0,Sunday,4,reel,حان وقت القرمشة 😍 أصدقاؤنا في بيت لحم رجعنا نكون معكم بعد انتهاء أعمال الصيانة والتجديد 📍 بيت لحم - محطة الباصات المركزية أهلاً وسهلاً فيكم 🥰,154,0,4,0.0,2.0,3287.0,Arabic,True,True,0.0,True,False,False,True,0.0,,2.0,3.33889816360601e-05,0.0,3.33889816360601e-05,0.0548747913188647,0.0006084575600851,2023-04-17/2023-04-23,0,1,night,long,none,many,low,medium,0,0,0,8,experimental formats
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-18,0.0,Tuesday,4,reel,بآخر أيام الشهر الفضيل لازم تعيشوا أجواء الإفطار الرمضاني الرائعة في فروع دجاج كنتاكي 😍 أهلاً وسهلاً فيكم #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,318,22,1,1021.0,7.0,57400.0,Arabic/English Mixed,True,True,0.0,True,True,True,True,0.0,,1028.0,0.0171619365609348,0.0170450751252086,0.0001168614357262,0.9582637729549248,0.0179094076655052,2023-04-17/2023-04-23,0,1,night,long,many,few,high,medium,1,1,1,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-05,0.0,Wednesday,4,reel,أجواء الإفطار الرمضاني في فروع دجاج كنتاكي 😍😍 رمضان كريم #رمضان #رمضان_كريم #كنتاكي #دجاج_كنتاكي #فلسطين kfc #palestine,136,6,2,566.0,5.0,26400.0,Arabic/English Mixed,False,True,0.0,True,True,True,True,0.0,,571.0,0.0095325542570951,0.009449081803005,8.347245409015025e-05,0.4407345575959933,0.0216287878787878,2023-04-03/2023-04-09,0,1,night,medium,many,few,high,medium,1,1,1,8,experimental formats
KFC Palestine,Cafes/Restaurants,59900.0,2023-03-27,0.0,Monday,3,reel,في شهر الخير عروض كنتاكي أكيد غير 😍 استمتعوا بألذ إفطار رمضاني مع دجاج كنتاكي 🌙 الوجبة الفردية: 1 ريزو + 3 كرسبي ستريبس + شوربة + فتوش + علبة فتوش عائلي + كولسلو قطع بسعر 33 شيكل. الوجبة العائلية: 2 ريزو + 4 قطع دجاج + 8 قطع كرسبي ستريبس + علبة فتوش عائلي + بطاطا عائلي + مشروب عائلي + 4 صحون شوربة. اطلبوا الآن ليوصلكم فطوركم قبل الأذان سخن وشهي ومقرمش 👌 170088777 📞 022948805 📞,438,0,7,148.0,7.0,90600.0,Arabic,True,True,0.0,False,True,False,True,0.0,,155.0,0.0025876460767946,0.0024707846410684,0.0001168614357262,1.5125208681135225,0.0017108167770419,2023-03-27/2023-04-02,0,1,night,long,none,many,medium,medium,0,1,1,8,experimental formats
KFC Palestine,Cafes/Restaurants,59900.0,2023-02-14,0.0,Tuesday,2,reel,اختار اللي تحبه ويسعدك 🥰 اختار دجاج كنتاكي,48,0,3,138.0,3.0,9430.0,Arabic,True,True,0.0,False,False,False,True,0.0,,141.0,0.0023539232053422,0.0023038397328881,5.008347245409015e-05,0.1574290484140233,0.0149522799575821,2023-02-13/2023-02-19,0,1,night,short,none,few,medium,medium,0,0,0,1,community updates
KFC Palestine,Cafes/Restaurants,59900.0,2023-02-04,0.0,Saturday,2,reel,ما يعدل المود غير الـ Good Food 😇😇😇😇 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,244,22,4,612.0,4.0,24300.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,616.0,0.0102838063439065,0.0102170283806343,6.67779632721202e-05,0.4056761268781302,0.0253497942386831,2023-01-30/2023-02-05,0,1,night,long,many,many,high,medium,1,1,1,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-01-24,0.0,Tuesday,1,reel,تشيزرلا.. اطلق العنان لشهيتك 🥰,36,0,1,1298.0,5.0,42700.0,Arabic,True,True,0.0,False,False,False,True,0.0,,1303.0,0.0217529215358931,0.021669449081803,8.347245409015025e-05,0.7128547579298832,0.0305152224824355,2023-01-23/2023-01-29,0,1,night,short,none,few,high,medium,1,1,1,1,community updates
KFC Palestine,Cafes/Restaurants,59900.0,2023-01-12,0.0,Thursday,1,reel,جديد من دجاج كنتاكي.. ساندويش تشيزرلا.. اطلق العنان لشهيتك 😅 تشييييزرلاااا.. ساندويش كبييير.. كله جبنة وخطير 🧀 الآن في جميع فروع دجاج كنتاكي 😍 زورونا في فروعنا، أو اطلبوها من خلال الاتصال على الرقم: 170088777 📞 022948805 📞 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,459,22,7,1060.0,10.0,748000.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,1070.0,0.0178631051752921,0.0176961602671118,0.0001669449081803,12.487479131886476,0.0014304812834224,2023-01-09/2023-01-15,0,1,night,long,many,many,high,medium,1,1,1,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-01-11,0.0,Wednesday,1,reel,جانب من افتتاح فرع دجاج كنتاكي الثاني في مدينة جنين 📍 شارع أبو بكر - تاج مول - الطابق الثالث أهلاً وسهلاً فيكم 😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,330,22,2,438.0,3.0,18700.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,441.0,0.0073622704507512,0.0073121869782971,5.008347245409015e-05,0.3121869782971619,0.0235828877005347,2023-01-09/2023-01-15,0,1,night,long,many,few,high,medium,1,0,0,0,niche audience posts
KFC Palestine,Cafes/Restaurants,59900.0,2023-01-09,0.0,Monday,1,reel,Hello Birzeit - أهلاً بيرزيت جانب من افتتاح الفرع 17 لدجاج كنتاكي في فلسطين 📍 بيرزيت - الشارع الرئيسي - مقابل جامعة بيرزيت #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,337,22,1,537.0,4.0,23200.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,541.0,0.0090317195325542,0.0089649415692821,6.67779632721202e-05,0.3873121869782971,0.0233189655172413,2023-01-09/2023-01-15,0,1,night,long,many,few,high,medium,1,1,1,0,niche audience posts
Pardo Cafe,Cafes/Restaurants,7400.0,2026-05-07,0.0,Thursday,5,Reel,"Fresh, vibrant, and full of flavor 🍃🍓 Because salads can be exciting too. 📍Nablus – Opposite Al-Najah North Gate 📞 Call: #55555",133,0,4,106.0,0.0,10900.0,English,True,False,0.0,True,False,False,False,1.0,,106.0,0.0143243243243243,0.0143243243243243,0.0,1.472972972972973,0.0097247706422018,2026-05-04/2026-05-10,0,1,night,medium,none,many,high,small,1,1,0,1,community updates
Pardo Cafe,Cafes/Restaurants,7400.0,2026-05-05,0.0,Tuesday,5,Reel,Step away from the rush Find your calm at Pardo ✨ 📍Nablus- Opposite the North Gate of Al-Najah Academy 📞 #55555,122,0,2,65.0,0.0,14100.0,English,True,False,0.0,True,False,False,False,1.0,,65.0,0.0087837837837837,0.0087837837837837,0.0,1.9054054054054053,0.0046099290780141,2026-05-04/2026-05-10,0,1,night,medium,none,few,high,small,1,1,0,1,community updates
Pardo Cafe,Cafes/Restaurants,7400.0,2026-05-03,0.0,Sunday,5,Reel,"Fresh. Crisp. Pure refreshment. A classic mojito, elevated the PARDO way. Step into the experience. 💛 📍Nablus – Opposite Al-Najah North Gate 📞 #55555",169,0,2,25.0,0.0,5412.0,English,True,True,0.0,True,False,False,False,1.0,,25.0,0.0033783783783783,0.0033783783783783,0.0,0.7313513513513513,0.0046193643754619,2026-04-27/2026-05-03,0,1,night,long,none,few,medium,small,0,1,0,8,experimental formats
Orgada Burgers,Cafes/Restaurants,163000.0,2026-05-01,0.0,Friday,5,Image,الفخامة مش بس اسم… الفخامة طعم وتفاصيل ❤️🍄 استمتع بقطعة لحم مشوية 150g مع المشروم الفريش وصوص المشروم الأبيض الغني، مغطاة بجبنة الموزاريلا. كل لقمة من Mushroom White Beef هي حكاية لحالها! #burgers,223,1,3,11.0,2.0,0.0,Arabic,False,True,0.0,False,False,False,True,0.0,,13.0,7.975460122699386e-05,6.748466257668711e-05,1.2269938650306748e-05,0.0,0.0,2026-04-27/2026-05-03,0,0,night,long,few,few,low,large,0,0,0,8,experimental formats
Orgada Burgers,Cafes/Restaurants,163000.0,2026-05-02,0.0,Saturday,5,Image,كل عام وكل سواعد البلد بألف خير! بعد تعب الشغل، ما في أحلى من وجبة جمعة بتعدل المزاج من أورجادا…,105,0,1,9.0,1.0,0.0,Arabic,False,False,0.0,False,False,False,True,0.0,,10.0,6.134969325153375e-05,5.5214723926380366e-05,6.134969325153374e-06,0.0,0.0,2026-04-27/2026-05-03,0,0,night,medium,none,few,low,large,0,0,0,1,community updates
Orgada Burgers,Cafes/Restaurants,163000.0,2026-05-03,0.0,Sunday,5,Image,مين حكى إنه الكولسلو بس… سلطة؟ 😮 جرب Crispy Coleslaw من أورجادا وعيش تجربة مقرمشة مع صوص الكولسلو الكريمي والخضار الفريش ❤️ وجبة بتعدل المزاج وتعطيك الطاقة اللي بتحتاجها. 1700405060 ☎️,214,0,4,8.0,0.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,8.0,4.907975460122699e-05,4.907975460122699e-05,0.0,0.0,0.0,2026-04-27/2026-05-03,0,0,night,long,none,many,low,large,0,0,0,8,experimental formats
Orgada Burgers,Cafes/Restaurants,163000.0,2026-03-09,0.0,Monday,3,Reel,الدقة في كل خطوة… لنقدم لك الأفضل 🍔😍 في أورجادا، كل قطعة برجر هي حكاية بتحضير تبدأ من الشواية وتخلص بقلبك. #OrgadaBurgers #BurgerLovers #برجر_فلسطين,175,3,2,28.0,0.0,14000.0,Arabic,False,True,0.0,False,False,True,True,0.0,,28.0,0.0001717791411042,0.0001717791411042,0.0,0.0858895705521472,0.002,2026-03-09/2026-03-15,0,1,night,long,few,few,low,large,0,0,0,8,experimental formats
Orgada Burgers,Cafes/Restaurants,163000.0,2026-04-15,0.0,Wednesday,4,Reel,خليها بينا 😮 #orgadaburgers #برجر,37,2,1,0.0,8.0,12000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,8.0,4.907975460122699e-05,0.0,4.907975460122699e-05,0.0736196319018405,0.0006666666666666,2026-04-13/2026-04-19,0,1,night,short,few,few,low,large,0,0,0,1,community updates
Orgada Burgers,Cafes/Restaurants,163000.0,2026-04-17,0.0,Friday,4,Reel,🔥 جوعان؟ الحل بسيط! اطلب عبر Orgada Burgers Wheels 🍔 واحصل على توصيل مجاني 🚀 للطلبات 50 شيكل وأكثر ✴️ الخصم تلقائي داخل التطبيق ✳️ الحملة تشمل جميع فروع أورجادا 🤍 #برجر #رام_الله #نابلس #توصيل,234,4,8,73.0,17.0,12000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,90.0,0.0005521472392638,0.0004478527607361,0.0001042944785276,0.0736196319018405,0.0075,2026-04-13/2026-04-19,0,1,night,long,few,many,medium,large,0,0,1,8,experimental formats
Orgada Burgers,Cafes/Restaurants,163000.0,2026-04-19,0.0,Sunday,4,Reel,مبارح خلص.. بس اليوم، وبكرا التوصيل مجاني!!,43,0,2,22.0,1.0,6300.0,Arabic,True,True,0.0,False,False,False,True,0.0,,23.0,0.0001411042944785,0.0001349693251533,6.134969325153374e-06,0.0386503067484662,0.0036507936507936,2026-04-13/2026-04-19,0,1,night,short,none,few,low,large,0,0,0,1,community updates
Orgada Burgers,Cafes/Restaurants,163000.0,2026-04-26,0.0,Sunday,4,Image,🍗✨ صوت القرمشة بناديكم! بوكس اللمة من أورجادا هو الحل المثالي لكل جمعة. دجاج مقرمش، بطاطس ذهبية، وتشكيلة صوصات تخلي كل لقمة حكاية 😄,154,0,4,9.0,0.0,0.0,Arabic,False,True,0.0,False,False,False,True,0.0,,9.0,5.5214723926380366e-05,5.5214723926380366e-05,0.0,0.0,0.0,2026-04-20/2026-04-26,0,0,night,long,none,many,low,large,0,0,0,8,experimental formats
Orgada Burgers,Cafes/Restaurants,163000.0,2026-04-28,0.0,Tuesday,4,Image,🤤🔥 عندك أصحاب الدايت؟ المنظر لا يقاوم! استمتع بأقوى طعم من أورجادا برجر. اطلبها الآن وعيش اللحظة! 1700405060 ☎️,124,0,4,12.0,0.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,12.0,7.361963190184049e-05,7.361963190184049e-05,0.0,0.0,0.0,2026-04-27/2026-05-03,0,0,night,medium,none,many,low,large,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-05-08,0.0,Friday,5,Image,مطعم نور - تفاصيل الصفحة والموقع,33,0,0,0.0,0.0,0.0,Arabic,False,False,0.0,True,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-04/2026-05-10,0,0,night,short,none,none,low,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-04-30,0.0,Thursday,4,Image,تعريف بالمطعم والأجواء العائلية,31,0,0,0.0,0.0,0.0,Mixed,False,True,0.0,True,True,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-27/2026-05-03,0,0,night,short,none,none,low,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-04-22,0.0,Wednesday,4,Reel,مشاوي نور - تجربة رايقة,24,0,0,4.0,0.0,426.0,Arabic,True,True,0.0,True,False,False,True,0.0,,4.0,0.00016,0.00016,0.0,0.01704,0.0093896713615023,2026-04-20/2026-04-26,0,1,night,short,none,none,low,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-04-14,0.0,Tuesday,4,Image,شيش طاووق,10,0,0,123.0,1.0,0.0,Arabic,False,True,0.0,True,False,False,True,0.0,,124.0,0.00496,0.00492,4e-05,0.0,0.0,2026-04-13/2026-04-19,0,0,night,short,none,none,high,medium,1,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-04-06,0.0,Monday,4,Image,كوكتيلات وعصائر طازجة,22,0,0,105.0,0.0,0.0,Arabic,False,True,0.0,True,False,False,True,0.0,,105.0,0.0042,0.0042,0.0,0.0,0.0,2026-04-06/2026-04-12,0,0,night,short,none,none,medium,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-03-29,0.0,Sunday,3,Image,جمعة مباركة - وجبة كرسبي,27,0,0,92.0,1.0,0.0,Arabic,False,True,0.0,True,True,False,True,0.0,,93.0,0.00372,0.00368,4e-05,0.0,0.0,2026-03-23/2026-03-29,0,0,night,short,none,none,medium,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-03-21,0.0,Saturday,3,Reel,مسخن فلسطيني,12,0,0,1.0,0.0,15000.0,Arabic,True,True,0.0,True,False,True,True,0.0,,1.0,4e-05,4e-05,0.0,0.6,6.666666666666667e-05,2026-03-16/2026-03-22,0,1,night,short,none,none,low,medium,0,1,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-03-13,0.0,Friday,3,Image,نصف دجاجة مشوية,16,0,0,10.0,1.0,0.0,Arabic,False,True,0.0,True,False,False,True,0.0,,11.0,0.00044,0.0004,4e-05,0.0,0.0,2026-03-09/2026-03-15,0,0,night,short,none,none,medium,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-03-05,0.0,Thursday,3,Reel,جمبري مقلي,10,0,0,1.0,3.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,4.0,0.00016,4e-05,0.00012,0.0,0.0,2026-03-02/2026-03-08,0,1,night,short,none,none,low,medium,0,0,1,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-02-28,0.0,Saturday,2,Reel,جمعة مباركة - جمبري,21,0,0,17.0,0.0,10000.0,Arabic,True,True,0.0,True,True,False,True,0.0,,17.0,0.00068,0.00068,0.0,0.4,0.0017,2026-02-23/2026-03-01,0,1,night,short,none,none,medium,medium,0,1,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-02-27,0.0,Friday,2,Image,كباب,4,0,0,16.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,16.0,0.00064,0.00064,0.0,0.0,0.0,2026-02-23/2026-03-01,0,0,night,short,none,none,medium,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,25000.0,2026-05-08,0.0,Friday,5,Image,جمعة مباركة - سلطة سيزر,26,0,0,2.0,1.0,0.0,Arabic,True,True,0.0,True,True,False,True,1.0,,3.0,0.00012,8e-05,4e-05,0.0,0.0,2026-05-04/2026-05-10,0,0,night,short,none,none,low,medium,0,0,0,1,community updates
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-05-03,0.0,Sunday,5,Image,شاورما مطعم نور - كووول لتشبع 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,275,0,4,4.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,4.0,9.09090909090909e-05,9.09090909090909e-05,0.0,0.0,0.0,2026-04-27/2026-05-03,0,0,night,long,none,many,low,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-04-28,0.0,Tuesday,4,Reel,شيش طاووق البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,208,0,0,123.0,1.0,426.0,Arabic,True,True,0.0,True,False,False,True,0.0,,124.0,0.0028181818181818,0.0027954545454545,2.272727272727273e-05,0.0096818181818181,0.2910798122065727,2026-04-27/2026-05-03,0,1,night,long,none,none,medium,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-04-23,0.0,Thursday,4,Image,عصائر مطعم نور البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,213,0,0,105.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,105.0,0.0023863636363636,0.0023863636363636,0.0,0.0,0.0,2026-04-20/2026-04-26,0,0,night,long,none,none,medium,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-04-18,0.0,Saturday,4,Image,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,92.0,1.0,0.0,Arabic,True,True,0.0,True,True,False,True,0.0,,93.0,0.0021136363636363,0.002090909090909,2.272727272727273e-05,0.0,0.0,2026-04-13/2026-04-19,0,0,night,long,none,none,medium,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-04-13,0.0,Monday,4,Image,كل ما تكبر .. في مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,279,0,4,1.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,1.0,2.272727272727273e-05,2.272727272727273e-05,0.0,0.0,0.0,2026-04-13/2026-04-19,0,0,night,long,none,many,low,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-04-08,0.0,Wednesday,4,Reel,مسخن يليق من مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,266,0,4,3.0,1.0,15000.0,Arabic,True,True,0.0,True,False,True,True,0.0,,4.0,9.09090909090909e-05,6.818181818181818e-05,2.272727272727273e-05,0.3409090909090909,0.0002666666666666,2026-04-06/2026-04-12,0,1,night,long,none,many,low,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-04-03,0.0,Friday,4,Image,دجاج مشوي تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,252,0,2,10.0,1.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,11.0,0.00025,0.0002272727272727,2.272727272727273e-05,0.0,0.0,2026-03-30/2026-04-05,0,0,night,long,none,few,low,medium,0,0,0,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-03-29,0.0,Sunday,3,Reel,اكل البحري - في مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,271,0,4,1.0,3.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,4.0,9.09090909090909e-05,2.272727272727273e-05,6.818181818181818e-05,0.0,0.0,2026-03-23/2026-03-29,0,1,night,long,none,many,low,medium,0,0,1,8,experimental formats
Noor Restaurant and Cafe,Cafes/Restaurants,44000.0,2026-03-24,0.0,Tuesday,3,Reel,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,17.0,0.0,10000.0,Arabic,True,True,0.0,True,True,False,True,0.0,,17.0,0.0003863636363636,0.0003863636363636,0.0,0.2272727272727272,0.0017,2026-03-23/2026-03-29,0,1,night,long,none,none,medium,medium,0,0,0,8,experimental formats
